counts,id
8,4039300810.0
14,8849300320.0
6,272000320.0
7,1180002470.0
8,1330290160.0
177,6392000570.0
19,8835200160.0
23,868000575.0
78,597000550.0
6,6669000070.0
28,7202340860.0
21,6141100320.0
635,6141100320.0
9,6815100370.0
14,5636010560.0
18,2592200030.0
26,1823059159.0
5,2254501620.0
12,9275700765.0
63,7454000875.0
359,7434500127.0
34,646500070.0
42,9432900560.0
2,5154700060.0
48,3395300260.0
52,2113700510.0
388,4053200566.0
47,7214720400.0
521,3211210200.0
230,7010700810.0
19,3971700390.0
17,9406550060.0
8,414100045.0
168,4276400030.0
4,9433000060.0
27,7885800160.0
1,2473101070.0
25,3701000060.0
13,8651441290.0
13,255400060.0
202,8567450140.0
46,2517000140.0
27,1938400520.0
30,3179100055.0
36,1924069105.0
134,704450070.0
13,2881700046.0
28,8955800045.0
14,3816300105.0
20,6649900030.0
47,1912100885.0
577,9542840570.0
10,2473381070.0
6,7137950350.0
15,1088800060.0
11,4054530260.0
25,248000240.0
467,3995700435.0
12,9287800135.0
11,4337000070.0
3,8859000045.0
12,8856920550.0
11,5705500075.0
8,6163901433.0
18,475000004.0
22,7936500172.0
47,2770604080.0
11,5101408599.0
198,1226059105.0
13,3211700045.0
12,8567300270.0
12,6021503655.0
22,7202331160.0
35,2763710060.0
23,3211270160.0
15,3365900106.0
232,1761300340.0
11,2909300240.0
12,476000324.0
32,2141200030.0
7,9557300560.0
9,2612000200.0
79,6002400030.0
34,6064800060.0
66,8091410390.0
4,1786830060.0
13,7277100055.0
10,3392500060.0
39,3897100640.0
119,7942602080.0
10,2787311480.0
219,5467200055.0
16,7277100510.0
494,2525300200.0
289,7732500270.0
6,5700001920.0
11,5560000640.0
36,2781250560.0
266,1122059037.0
153,5515600163.0
4,8807300570.0
13,9412700550.0
9,9202600060.0
34,8857320030.0
6,685000160.0
10,8001100030.0
10,9144100126.0
10,7149410060.0
7,3388000640.0
28,1321700030.0
42,6662400105.0
13,3971700903.0
226,6804600260.0
10,8078460520.0
4,2436700800.0
4,2592210510.0
156,9414610320.0
285,7567600030.0
31,624110810.0
43,4123800400.0
38,9424400105.0
31,7941130140.0
78,1568100295.0
14,6683000295.0
0,5710610520.0
10,1565900390.0
4,6608500260.0
150,7338401230.0
12,7212660520.0
39,8901001290.0
11,3345100030.0
55,7986401275.0
57,3047700045.0
16,1422029117.0
139,104530240.0
3,8718500260.0
158,3735901040.0
208,3448002180.0
6,5126300960.0
13,1774220400.0
51,8648100030.0
118,7940710070.0
28,1518000070.0
40,3832500260.0
12,1139600270.0
33,1139600270.0
36,1099610830.0
5,5647000060.0
612,3352402272.0
9,6669020640.0
13,6154900070.0
52,1545802080.0
9,8161020060.0
9,8161020060.0
15,443000060.0
592,4172100200.0
23,7309100070.0
15,191100672.0
5,2125400160.0
12,259800060.0
253,4402700125.0
19,7504180070.0
597,2723069129.0
16,3210400060.0
7,8658301535.0
7,8923100125.0
126,5592900105.0
15,8964800695.0
14,5104510860.0
47,1090000075.0
3,1446800181.0
14,1829300520.0
277,3992700070.0
71,2472950160.0
11,3468800310.0
84,6613000935.0
342,4054530240.0
6,2600040160.0
550,4229900140.0
51,1005000240.0
133,4188000240.0
482,1562100340.0
202,7941600390.0
150,2655500241.0
11,8651720060.0
534,2621750350.0
96,2397101375.0
17,808300200.0
8,8645500370.0
17,5668500045.0
51,6679000370.0
14,8699800070.0
78,9500900060.0
4,2255500060.0
285,5071500140.0
55,3546000070.0
45,9478500570.0
12,2473440070.0
12,952001710.0
236,7905400160.0
236,6852700520.0
108,625100004.0
36,6600400370.0
72,2025770310.0
119,2126049290.0
20,1843200350.0
46,3750600566.0
11,3761100045.0
15,7937600262.0
12,3629921000.0
24,7519000335.0
556,5459000240.0
11,9835801000.0
11,1102001274.0
98,7950303290.0
14,7968460240.0
14,9827700105.0
136,3536900030.0
252,328000160.0
45,6909700340.0
2,829000160.0
23,4077800376.0
79,6154500030.0
602,9828202325.0
39,795002190.0
255,226059065.0
13,8682280270.0
19,7695370160.0
26,3025300226.0
6,241900160.0
28,2461900550.0
29,9206700060.0
580,1997200060.0
31,5468700105.0
13,5078400160.0
9,6603000030.0
35,8598200070.0
36,5101402435.0
19,5101402435.0
188,8820902400.0
10,1246700251.0
358,5315101716.0
251,5035300570.0
586,4123400310.0
23,4058802255.0
437,2141330560.0
10,2725069121.0
226,7682200340.0
8,9518100059.0
12,1861400060.0
17,2223059053.0
23,421049114.0
8,6703100140.0
46,6127010890.0
151,8898700960.0
44,486000597.0
93,7175300045.0
9,3073500045.0
51,2407900550.0
35,5379802650.0
255,4364700990.0
291,2158900140.0
46,3235100075.0
12,2887701940.0
391,7399200510.0
4,3578600045.0
175,9406500310.0
6,
181,1326069094.0
72,3396830310.0
18,4040400340.0
5,7234601221.0
10,6065301040.0
13,2600010390.0
13,6679000560.0
61,6743700335.0
28,2207000060.0
10,1900000060.0
154,1232001480.0
9,9835800320.0
23,9285800055.0
17,3438500677.0
663,3879901290.0
100,3905040060.0
157,9530101290.0
1,5104532030.0
310,6411600045.0
558,1796360990.0
14,9264911550.0
12,7715800310.0
40,3407700012.0
32,2322069116.0
297,4058800875.0
19,8113101070.0
478,9512501370.0
11,3670500465.0
13,8856950310.0
63,4315700505.0
8,3046200125.0
17,2922701420.0
30,6430500238.0
86,6031400071.0
41,1854750030.0
37,7950302121.0
12,1421069117.0
32,1370803510.0
2,1559900140.0
161,2734100738.0
500,7007700030.0
21,7702020030.0
12,1795500060.0
22,3303860030.0
500,7701960990.0
139,7701960990.0
290,5453700060.0
8,2143700935.0
446,9485300560.0
2,3693900135.0
58,7212650990.0
288,1245001659.0
181,6071300550.0
17,4083306620.0
10,8122100392.0
345,5418500800.0
169,2421059036.0
10,952000310.0
5,5694501195.0
87,2872900390.0
12,1502400140.0
360,3860900003.0
16,1180003435.0
4,6430000070.0
41,5530000030.0
8,5700000465.0
15,3211100570.0
7,9536601331.0
21,985000955.0
24,323059208.0
14,4221270350.0
200,3768000030.0
8,7211401610.0
40,9542000340.0
14,2426049078.0
17,5438000160.0
8,259600890.0
8,8732190200.0
38,3395040200.0
186,6362900171.0
30,2154500060.0
25,5706200370.0
60,1402950240.0
38,4141800030.0
20,3426049284.0
662,3658700510.0
18,2220069196.0
33,5700004485.0
49,1328320350.0
16,3432500310.0
12,9274200318.0
66,3034200550.0
34,2078500350.0
8,7203101290.0
16,9287801455.0
18,9472200060.0
100,869700060.0
71,4298100060.0
24,7211402105.0
13,7135520260.0
51,9222400565.0
39,7116500125.0
39,7202290320.0
25,9808630260.0
95,8682310310.0
11,4137000700.0
11,5119400075.0
8,8857100060.0
229,3329510200.0
121,7789200070.0
17,6140600049.0
3,9324320030.0
181,2555900030.0
10,8662500350.0
57,7856601040.0
101,109200390.0
394,109200390.0
214,6870300060.0
656,2734100732.0
82,7201900370.0
13,3904960700.0
19,2225059240.0
24,4397650160.0
8,3629860060.0
42,4083305085.0
634,518500700.0
15,3580900260.0
208,1974300060.0
221,624069035.0
20,5152980070.0
8,2624039114.0
299,4337000200.0
15,7203100550.0
26,2782100260.0
522,1737320060.0
11,7972604001.0
631,2719100240.0
324,3904990570.0
217,7399000350.0
41,6400700189.0
15,4305200070.0
111,4305200070.0
55,2201500240.0
100,3277800729.0
24,2525310320.0
139,2215901840.0
17,1796700160.0
61,4218400671.0
53,6415100350.0
29,7504020400.0
6,8732190070.0
134,2826049200.0
13,8682292190.0
24,2524049250.0
11,7972603385.0
7,4454800060.0
183,8910500226.0
301,1972202505.0
172,6303400520.0
14,7852020340.0
64,3824100041.0
40,3904990260.0
23,204000140.0
127,6083000071.0
39,6819100111.0
9,7806210400.0
25,4375700055.0
139,207500012.0
20,2731600045.0
308,1953400570.0
10,2883200139.0
18,3345100251.0
16,1387301740.0
15,
22,1937300193.0
48,2821049082.0
27,2207500200.0
40,9528104286.0
200,8901001170.0
217,3260200200.0
8,1853080640.0
75,986000045.0
375,4322200105.0
31,1453600681.0
13,3365900041.0
12,9294300070.0
33,5096300140.0
10,985001275.0
145,6669200370.0
12,3885806840.0
19,2025079037.0
9,3812400202.0
39,4136880140.0
39,258500059.0
26,8016250140.0
15,5153100030.0
277,1377800135.0
66,7549800045.0
7,3179101070.0
292,629800520.0
65,7129302800.0
587,2450000320.0
10,6804600990.0
6,3389900800.0
19,524059208.0
20,1523069128.0
6,5701700640.0
22,4077800247.0
23,3629860160.0
4,2877102180.0
3,7203101610.0
567,3342100685.0
42,3575301550.0
13,1829300260.0
21,6071000030.0
546,4099100260.0
598,3365900520.0
11,8964800890.0
4,7977200055.0
15,7589700106.0
8,9324300030.0
24,5347200070.0
12,2771600550.0
9,5456000135.0
8,629811360.0
8,1354600160.0
10,8566100160.0
15,5104520550.0
9,2819100140.0
9,7298020140.0
126,8929000140.0
510,9407600070.0
15,2896000510.0
40,1938000140.0
299,4331000400.0
26,4031700030.0
190,1722800860.0
497,2491200955.0
208,2013802030.0
8,1923300135.0
8,2391600335.0
16,2425039017.0
94,6752600320.0
586,193300140.0
323,5651010320.0
71,243000045.0
134,1558100398.0
94,4204400339.0
11,9567800140.0
518,4046500140.0
23,2115510160.0
58,9828702518.0
514,3888100117.0
16,1775900140.0
303,6645950070.0
293,6840701160.0
10,1336800240.0
8,3830200140.0
11,2473510260.0
8,5056500260.0
20,8682280260.0
117,7338000800.0
128,3260701160.0
639,3793500510.0
80,9485950340.0
560,2011400662.0
19,6699940320.0
15,6134500070.0
16,8807810890.0
18,8807810890.0
258,6453300055.0
30,1118001820.0
515,8570900023.0
25,629000510.0
80,2028701000.0
268,7147400045.0
29,3180100023.0
30,1032000079.0
11,7010700860.0
18,5547500070.0
621,7237501040.0
257,7284900030.0
28,3277801646.0
65,8722101370.0
23,2436200200.0
206,2716600273.0
24,1795700030.0
141,9421500160.0
8,4139910030.0
18,3080000030.0
18,2568200070.0
25,1546600565.0
22,9187200045.0
11,8078450340.0
27,9297301535.0
68,6431000196.0
628,9406520260.0
62,9510900140.0
16,7932600140.0
13,7864500140.0
20,3629960550.0
15,2239000016.0
22,1069000070.0
34,1972201550.0
40,5469000140.0
22,7871500685.0
23,7214820200.0
156,6072300800.0
655,6817801040.0
523,6117500160.0
13,5100401516.0
23,6751100125.0
4,2771602420.0
18,3585900045.0
30,2492200055.0
426,461004730.0
41,4038000055.0
27,4338800685.0
50,2215901230.0
53,2730000270.0
12,2397100560.0
11,5100403754.0
5,5634500891.0
8,3834000004.0
313,5569700075.0
5,476000338.0
7,3299610260.0
643,4441300075.0
2,
21,5029451230.0
13,2523039282.0
47,3629971290.0
108,8078350520.0
533,3395380200.0
13,1687910200.0
38,3818700016.0
474,9842300036.0
4,4206901550.0
24,3878900681.0
284,2195700270.0
12,2824059128.0
14,7635801370.0
253,1775910270.0
17,5245400030.0
12,2600400030.0
142,3860900111.0
203,9558800030.0
9,255000270.0
21,3526039074.0
9,4083304355.0
10,6840701610.0
16,2212200270.0
153,2203500140.0
201,9353301070.0
26,1326059185.0
3,46100350.0
137,7987400316.0
130,3971702325.0
209,7419500200.0
138,923049468.0
15,5589300435.0
13,3303990030.0
19,2926069083.0
25,3622059157.0
11,5466350160.0
248,4174600262.0
207,9477940390.0
628,1126069045.0
15,6096500105.0
95,2923069037.0
166,5649300160.0
9,3121059036.0
317,6136900045.0
93,2426039247.0
12,8818400340.0
4,7429000240.0
9,3888100030.0
6,5699000070.0
31,8731982470.0
13,6899990200.0
58,4154300505.0
38,9268710140.0
295,9290860140.0
89,5708500270.0
573,16000200.0
9,1352300520.0
30,5207200160.0
257,9284800844.0
14,5602000105.0
17,3585220340.0
16,220069083.0
218,5104531290.0
16,8125200273.0
24,3176600105.0
246,6821101275.0
9,5379802090.0
8,3211240320.0
24,486000520.0
57,
44,2185000685.0
104,7518502030.0
14,4078300024.0
13,6071400710.0
271,4136950200.0
10,9527300200.0
45,6071000310.0
8,9183702220.0
14,369000045.0
22,2826049117.0
9,811000055.0
592,7154200070.0
182,2303900045.0
247,1254200045.0
164,8731730710.0
19,9528104109.0
13,3298700012.0
13,7967700570.0
13,1402200140.0
13,3797300140.0
47,2481200140.0
48,3582900310.0
10,1352300990.0
13,1525059074.0
38,3876000710.0
30,1994200260.0
14,1121000058.0
86,1407300012.0
242,1565930070.0
38,3574900030.0
8,5100401441.0
5,3629940160.0
119,7715800390.0
16,1682000160.0
79,952007055.0
13,3790700070.0
13,3134100023.0
8,1862400292.0
30,4123800270.0
14,3448700070.0
110,9133600135.0
12,6163901913.0
87,1446403305.0
277,59000445.0
21,7510700030.0
149,1722059222.0
648,8127700132.0
3,1774000030.0
11,4058800135.0
35,8682281600.0
24,8562740520.0
75,3982700125.0
36,1120069036.0
111,3592500800.0
4,7905200310.0
91,7577700136.0
519,2629600016.0
140,9262800002.0
12,2892700041.0
520,2892700041.0
7,4136950070.0
400,2354300550.0
38,7740100260.0
15,6163901352.0
17,2025700200.0
13,1775801090.0
10,1138000070.0
286,1823049046.0
567,7227801580.0
11,4364700875.0
9,8127700390.0
24,9560500105.0
1,8651411420.0
11,1274500240.0
159,3278602190.0
8,873900240.0
184,3834000520.0
59,4224100030.0
10,5710500060.0
36,203101370.0
119,4039300140.0
10,3629920990.0
8,6882510060.0
8,2597150270.0
40,4365200445.0
15,6145601819.0
19,3447000030.0
2,4442800162.0
14,1698900075.0
23,9432750070.0
5,3204850140.0
21,1446401550.0
561,3904901840.0
87,3299200075.0
23,2206500550.0
9,2112700370.0
503,4397010350.0
23,4364700885.0
38,1498301672.0
22,3992700326.0
646,5438000060.0
38,9550200370.0
457,3977630270.0
35,475001000.0
25,3426059050.0
15,4137000070.0
12,2759500105.0
14,4137010310.0
96,5616000030.0
132,9266700295.0
490,9828200187.0
38,6061400160.0
8,4139420640.0
9,4022900197.0
22,3221069035.0
285,2591730200.0
23,9165100260.0
25,5201810060.0
11,5499200060.0
429,1568100060.0
23,4139910160.0
5,6743700060.0
9,7258200060.0
19,5127000810.0
58,2011400520.0
22,1953400510.0
89,2450500060.0
11,2623039082.0
88,3204400030.0
268,2473370890.0
657,3343901401.0
9,4376700030.0
54,1072000400.0
98,2193330030.0
6,4083300070.0
59,2241700075.0
154,9250900111.0
15,9412700160.0
37,1118001360.0
24,4383500030.0
12,2558630060.0
23,1150000400.0
626,5244801275.0
7,1839920160.0
23,9834200030.0
217,3288200710.0
14,3904980320.0
12,2927600435.0
14,1321740260.0
17,7809200055.0
41,3298700671.0
10,1231000640.0
541,1498303905.0
12,7491010060.0
201,8835800350.0
4,8856960260.0
301,1088810160.0
8,3931900510.0
7,9567800435.0
15,2806000560.0
49,2473101360.0
20,2288900140.0
618,9320990140.0
9,8731982050.0
0,705700240.0
614,4335000030.0
29,2806300070.0
13,5631501323.0
10,3738900105.0
12,2781270400.0
169,3336001360.0
13,2464400435.0
21,2025049114.0
70,1523089012.0
14,7305300695.0
156,9269200340.0
10,1402100070.0
7,2998300060.0
1,8113101000.0
106,1388600070.0
2,8944600060.0
12,8860310240.0
52,8016250060.0
15,2061800045.0
4,2652500070.0
22,3622069114.0
25,4438000075.0
15,2776600002.0
11,241900060.0
617,5151800045.0
21,3221059036.0
165,7504020960.0
16,1924059319.0
52,4067600160.0
59,9828700685.0
12,4307330070.0
15,6822100310.0
8,3295900520.0
166,1773100310.0
14,9407000990.0
22,1472800160.0
69,7787110370.0
32,3041700570.0
91,3999200310.0
10,1931300955.0
197,2591720160.0
8,8691510310.0
435,9831200520.0
189,8123710070.0
637,7852170370.0
19,3528000310.0
18,6403500570.0
16,6021501420.0
22,723069128.0
45,3329530030.0
327,723049326.0
491,7215721070.0
14,3179101580.0
21,2025700270.0
582,8691300260.0
40,5112800060.0
13,2112700240.0
255,8732190990.0
14,537000416.0
12,3761700251.0
29,625100181.0
12,7202261260.0
128,7856410030.0
9,8128600060.0
249,1775800860.0
22,3303980140.0
24,4206901200.0
10,11500240.0
22,6383500295.0
16,7849202220.0
45,2260300060.0
112,7701950060.0
57,5153200486.0
30,205000310.0
46,920069053.0
23,6141100445.0
12,8809200070.0
26,3905080310.0
12,393000311.0
15,3127200036.0
646,123039128.0
636,2896310160.0
499,5272200045.0
8,9211500520.0
520,3589500260.0
24,3330500335.0
290,9445300045.0
61,114100354.0
270,1775920340.0
12,8946700140.0
10,8651610240.0
15,1237500105.0
7,9151600106.0
16,1118000340.0
40,7853230570.0
145,4353700200.0
15,7228501805.0
259,9541800075.0
12,3425069083.0
442,7613700270.0
183,6882200140.0
55,2473380400.0
38,3579000370.0
476,2623029078.0
149,3124049196.0
176,3374500240.0
2,8911000445.0
2,1066100260.0
291,7205850030.0
591,1330910370.0
3,11520370.0
63,3327000070.0
4,2594200350.0
24,2724049185.0
18,3123800125.0
21,3298200320.0
129,2068000270.0
16,7732500700.0
18,7851990240.0
55,3423049269.0
29,7852150200.0
34,7853230270.0
11,1965200075.0
35,1959700445.0
37,1250200765.0
8,3275300270.0
90,7548300751.0
364,9526600260.0
588,2880100240.0
17,5253300320.0
44,2291400566.0
23,103400160.0
463,1951600240.0
40,224069129.0
268,5608000860.0
290,424069271.0
9,8964800390.0
19,7533800885.0
37,2312400200.0
226,3226049267.0
16,7852130640.0
25,9530101535.0
25,6822100030.0
50,1090000036.0
259,6619910260.0
360,342000036.0
68,3448002267.0
19,7974200765.0
548,7230400400.0
64,7230400400.0
4,2028700575.0
4,4232400400.0
20,792500260.0
16,2493200370.0
21,844001052.0
3,7696610240.0
11,3630110370.0
227,1217000270.0
8,9441300030.0
11,2991000160.0
77,6641020160.0
23,2998300075.0
35,5456000570.0
15,7784400070.0
8,2781250400.0
8,3821400200.0
9,3580900200.0
41,5466750140.0
37,8122100160.0
14,9523102447.0
16,7234601525.0
14,6071300160.0
40,8044200200.0
263,8563050350.0
101,1282300105.0
0,3374300030.0
19,9232900075.0
108,952000640.0
8,7334600030.0
27,200500700.0
617,11200400.0
282,1139000135.0
97,7468900270.0
38,1036400200.0
246,1036400200.0
46,3622900200.0
127,6884800262.0
10,7950302255.0
281,3524039196.0
11,2064800830.0
2,1861400116.0
16,7129302685.0
1,4046600070.0
189,8655900162.0
23,2193310320.0
31,5417600200.0
8,4178900070.0
60,2115720070.0
60,3211100990.0
10,5288200260.0
15,1771110070.0
10,274000070.0
17,2816900030.0
9,304100070.0
117,3876200350.0
2,7806210070.0
335,5437600140.0
12,1796360370.0
44,1428001160.0
248,1233100260.0
214,8835220200.0
270,2023039045.0
542,7504400400.0
16,1432900310.0
14,9541600295.0
13,2914700310.0
162,7972604355.0
137,2423069084.0
14,8655000070.0
3,8165501620.0
80,8682281480.0
9,1137610140.0
1,4232900310.0
8,324000370.0
467,3822200036.0
43,3876100310.0
347,8024201525.0
637,4024101670.0
54,3124049171.0
25,2310100240.0
618,8021700030.0
25,3861500340.0
85,1823069046.0
15,6070500055.0
15,520069032.0
1,4154303655.0
48,3876800710.0
12,259000240.0
20,1822069041.0
10,7520000695.0
14,7520000695.0
143,2141330700.0
495,3123039082.0
44,7215420370.0
8,1311000270.0
6,7334500800.0
25,2832100270.0
6,3022079094.0
22,2436200320.0
32,1042500013.0
48,3897100060.0
8,3188100105.0
5,2767604170.0
216,1773100765.0
6,1211000070.0
69,8920100041.0
9,126059225.0
12,9286100320.0
21,4449800681.0
513,5505700030.0
0,3260590070.0
21,3211240370.0
43,8142000060.0
20,5595900316.0
441,4312700200.0
51,9407001600.0
16,5700001895.0
10,1424200070.0
12,1708400370.0
16,5457801925.0
474,2895600350.0
13,4036801070.0
34,976000879.0
50,7923100400.0
11,7129304200.0
361,2225069062.0
194,3343903240.0
280,5095401360.0
122,2547200160.0
29,124069032.0
290,7300400320.0
501,7212660560.0
510,3343902650.0
61,3034200036.0
14,1498303855.0
14,1446404015.0
24,5467910140.0
56,2472920800.0
11,7147600070.0
269,3820350140.0
13,520700125.0
165,3211200140.0
270,250000320.0
40,6139800640.0
31,6699000710.0
9,7010700550.0
12,5506500070.0
14,3293700521.0
142,6929604005.0
76,3216900070.0
8,7922800160.0
467,6610000320.0
14,5561400140.0
13,7686202065.0
22,4107100204.0
11,7214810510.0
51,5350201180.0
18,8148600055.0
249,226039270.0
23,1220069035.0
36,7466900320.0
13,8078430030.0
134,9523100550.0
15,8961970510.0
93,3574800810.0
12,7732410390.0
225,7697870700.0
12,9275702405.0
9,1370804461.0
25,4310702440.0
150,3935900030.0
211,6385800030.0
8,1193000390.0
14,8605900060.0
58,3964400160.0
37,1455600045.0
7,4031000520.0
17,4031000520.0
17,3299610240.0
28,1727850350.0
272,5416510990.0
71,4154303215.0
28,421000465.0
36,9164100105.0
118,6300000320.0
7,824059324.0
5,259900320.0
2,7888200140.0
38,7852130550.0
42,2824089053.0
13,3935900350.0
12,5347200162.0
12,1953400520.0
18,1251200045.0
278,1858600012.0
46,4307310400.0
47,6708200320.0
77,1473060030.0
495,6163901382.0
8,617000030.0
26,2887700875.0
35,9465910030.0
40,6918710340.0
79,629810560.0
11,1025039320.0
316,3575200030.0
300,3298701070.0
333,7852011040.0
29,1705400350.0
38,7682200320.0
21,3814701090.0
24,8099800340.0
46,5418200340.0
47,2767601805.0
89,8682280340.0
10,1432900030.0
11,1546600125.0
50,7560000070.0
404,2130200160.0
15,9238430140.0
38,7116000350.0
34,4039500390.0
15,8031700186.0
12,7625702505.0
7,7511000140.0
221,3191000030.0
37,6150700394.0
10,1786640030.0
16,7708200400.0
12,4406000390.0
8,1926059094.0
39,9413500350.0
17,7853240310.0
14,5152800030.0
168,1775950030.0
13,4221250320.0
257,6749700117.0
364,290000075.0
29,1842100160.0
264,4365200055.0
14,3644100030.0
33,3220079017.0
10,8121200710.0
593,3574801740.0
10,644000102.0
13,5315100784.0
36,9578200030.0
8,2313900810.0
58,1623300055.0
10,9191200435.0
91,2591020560.0
24,1923000260.0
23,2193300390.0
25,7016200030.0
10,727500030.0
47,1651800030.0
13,623049094.0
40,2538800030.0
173,7714000310.0
173,254000075.0
260,1257201375.0
13,8856004582.0
464,3205400240.0
35,3738000070.0
99,8856001090.0
99,3224500240.0
20,4139460390.0
368,3531900060.0
4,4457300135.0
13,8682292090.0
27,7278700069.0
11,5710610800.0
14,8651443420.0
50,7751800070.0
2,2570600140.0
467,1565950260.0
40,7550801170.0
441,6648701740.0
25,7529500030.0
228,9523102420.0
13,7283900521.0
12,7519001275.0
288,1432900350.0
37,1924059248.0
10,6649500060.0
12,2254501342.0
23,2025700260.0
39,2386000070.0
74,2206500105.0
9,1953400045.0
55,3996900575.0
64,869700350.0
8,7387500335.0
8,6795100563.0
9,8001470560.0
282,4140100200.0
31,7212650510.0
75,686800070.0
641,5126900200.0
12,6329000070.0
515,5430300171.0
1,5430300171.0
2,2742100016.0
93,1324079082.0
93,1422200496.0
301,3754500566.0
271,5132000140.0
54,5132000140.0
8,6131600240.0
15,2768000295.0
627,4046600320.0
21,1598600320.0
36,4140900270.0
6,5104510060.0
137,3578400710.0
137,4036400030.0
14,6084200060.0
41,1251200055.0
35,8964800860.0
15,9551200270.0
22,3226059128.0
41,3438500798.0
40,9286100200.0
441,5151600390.0
25,4172100240.0
14,5422560830.0
21,5104520640.0
10,8078550320.0
7,8099600160.0
81,7287700059.0
18,8862000075.0
12,8887001625.0
28,9464700340.0
109,5451300117.0
272,587550340.0
22,2591820070.0
39,6679000960.0
20,9138100350.0
349,6065300370.0
309,5315100393.0
237,5244800695.0
122,3584000400.0
20,6746701090.0
90,2421059017.0
90,4053200926.0
36,7899800045.0
246,7899800045.0
14,9482700075.0
36,6300000368.0
1,5135000160.0
42,1022069050.0
128,2599000370.0
17,2652500126.0
12,2923500550.0
95,3760100200.0
4,1226069045.0
253,3935900232.0
170,3935900232.0
12,224069105.0
28,8087800400.0
21,723049301.0
21,4136920030.0
11,7686203385.0
23,7922710520.0
326,824059293.0
25,3959400335.0
104,6072760390.0
55,2787700030.0
272,6446200060.0
5,1545800710.0
29,3522059196.0
171,4365200186.0
24,2064800890.0
8,9268710390.0
71,2273600260.0
25,9206950200.0
4,2291400341.0
9,1311400350.0
0,191100810.0
35,7895500550.0
112,9221400335.0
14,6087100070.0
290,3052700695.0
36,6150200435.0
36,5423040140.0
458,123039336.0
6,123039336.0
37,1446401290.0
147,8010100135.0
24,8899000140.0
12,2172000570.0
37,1471701200.0
3,9808700370.0
31,904000045.0
14,7680400140.0
6,3291800140.0
17,3624039074.0
131,98001070.0
16,5100402767.0
22,2826049070.0
31,9414610240.0
16,4019301160.0
7,1217000340.0
15,1217000340.0
86,8081650400.0
32,9465910310.0
10,9468200163.0
31,305000310.0
22,2624049035.0
292,8098400135.0
275,2291400342.0
36,4051110240.0
16,3024059078.0
216,3182100105.0
540,6705850140.0
441,8651442440.0
292,3432500765.0
19,3905100310.0
6,1328330510.0
1,4017050260.0
201,2323069053.0
26,4022900951.0
437,6450304630.0
8,3303960060.0
251,993001342.0
8,6743700030.0
538,6696800030.0
255,4114601580.0
12,2025079045.0
14,182000350.0
25,8082400136.0
20,6352600350.0
235,9414610070.0
10,7812801125.0
47,1121039105.0
8,3591000030.0
10,2386000240.0
11,4254000060.0
198,6623400193.0
152,8944550140.0
75,2730500140.0
12,5490210510.0
432,8718500560.0
9,8651520160.0
17,2868900160.0
77,8062900030.0
40,3336000626.0
74,3226059083.0
5,7212660960.0
10,1180007375.0
629,1150900060.0
29,9528102110.0
356,1172000150.0
66,1523049115.0
13,4222310410.0
25,2568300210.0
294,3131201320.0
528,1982201255.0
13,125039025.0
590,5379805121.0
12,7853302520.0
39,1921069101.0
9,9276202160.0
13,4037500230.0
27,1982201345.0
26,5469500180.0
640,
588,2117700085.0
526,9211500730.0
181,4083801395.0
21,9274201006.0
63,7205800040.0
631,3276180210.0
8,3904900530.0
110,9560800040.0
194,5249801411.0
28,3750603492.0
200,249000180.0
30,1796370180.0
7,6699940120.0
18,3830210230.0
2,9144100158.0
82,3332500636.0
22,5315100476.0
260,8682260610.0
12,5700004525.0
34,3303950220.0
40,7399800150.0
7,1454600256.0
503,629000730.0
13,7520400040.0
48,2799800180.0
232,2025701530.0
333,1794501415.0
39,4038500330.0
202,9297301065.0
15,985000833.0
39,3353400120.0
84,8860310120.0
20,9547200790.0
15,9136103026.0
14,5710600620.0
59,6003001999.0
231,922059020.0
34,644200065.0
28,6929602390.0
259,7399000230.0
63,3885805300.0
7,200800330.0
14,6819100330.0
18,1338600175.0
8,8728100781.0
10,871000515.0
258,6446200175.0
4,7889600230.0
635,2652500210.0
19,7302000210.0
161,6450301530.0
6,7905200230.0
40,1049010620.0
45,9284802825.0
11,3782100145.0
10,8731951490.0
6,9202650210.0
39,2473450870.0
7,2899200040.0
3,2644900149.0
12,952005000.0
4,7298030210.0
20,3760500730.0
471,1562000120.0
0,9290850760.0
12,272000220.0
128,418000145.0
296,3560800040.0
12,1139000035.0
105,6681500150.0
8,2330000035.0
17,3095000040.0
40,3343300065.0
323,375000230.0
237,7663700772.0
622,302000065.0
130,6134500220.0
48,2787700580.0
11,2806300065.0
25,7866500035.0
30,7689600360.0
69,3541600210.0
18,6821600065.0
9,7625703405.0
11,6979900360.0
14,6072100790.0
24,4113800410.0
18,4139450760.0
17,8682220150.0
23,2325039057.0
15,2459900040.0
275,6819100150.0
17,7922900040.0
8,430000035.0
21,7853301520.0
143,1623049133.0
9,4024101451.0
29,3211100730.0
29,9542840410.0
14,6648500580.0
286,8665900206.0
12,3025079003.0
96,2377000040.0
576,9315100210.0
24,4046500720.0
11,8956000120.0
41,2862100366.0
35,1402660150.0
643,7853310450.0
44,3812400455.0
4,269000970.0
10,1788800910.0
14,8820902700.0
169,8945300040.0
604,3225069241.0
22,7202430150.0
12,2070100040.0
25,1139000620.0
5,976000790.0
14,6617500085.0
8,6163900971.0
11,7135521530.0
21,4036800925.0
81,6751300065.0
